DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM,Predicted_MINIMUM,Predicted_MAXIMUM
2023-08-08,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2115.0,2141.0
2023-08-08,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2110.0,2138.0
2023-08-08,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2140.0,2156.0
2023-08-08,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2117.0,2143.0
2023-08-08,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2054.0,2064.0
2023-08-08,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2196.0,2217.0
2023-08-08,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2085.0,2098.0
2023-08-08,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2163.0,2177.0
2023-08-08,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2164.0,2174.0
2023-08-08,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2192.0,2212.0
2023-08-08,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2181.0,2193.0
2023-08-09,Wheat,Punjab,92,Rahim Yar Khan,162,Fazilpur,2103,2131,2438.0,2449.0
2023-08-09,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2090.0,2116.0
2023-08-09,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2218.0,2241.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2111.0,2137.0
2023-08-09,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2193.0,2214.0
2023-08-09,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2104.0,2132.0
2023-08-09,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2137.0,2155.0
2023-08-09,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2116.0,2134.0
2023-08-09,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2158.0,2177.0
2023-08-09,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2059.0,2075.0
2023-08-09,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-09,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2059.0,2086.0
2023-08-09,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2180.0,2191.0
2023-08-09,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2084.0,2111.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2158.0,2173.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2215.0,2252.0
2023-08-09,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-09,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2108.0,2136.0
2023-08-09,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2114.0,2140.0
2023-08-09,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2136.0,2170.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2084.0,2097.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2194.0,2213.0
2023-08-09,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2161.0,2171.0
2023-08-09,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2222.0,2254.0
2023-08-10,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2128.0
2023-08-10,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-10,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2059.0,2074.0
2023-08-10,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-10,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2086.0,2112.0
2023-08-10,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2054.0,2079.0
2023-08-10,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2201.0,2240.0
2023-08-10,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2132.0,2165.0
2023-08-10,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2107.0,2134.0
2023-08-10,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2082.0,2108.0
2023-08-10,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2113.0,2139.0
2023-08-11,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2049.0,2073.0
2023-08-11,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-11,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2111.0,2138.0
2023-08-11,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2200.0,2239.0
2023-08-11,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2105.0,2132.0
2023-08-11,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2128.0
2023-08-11,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-11,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2072.0
2023-08-11,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2081.0,2108.0
2023-08-12,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2103.0,2130.0
2023-08-12,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2129.0
2023-08-12,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2080.0,2093.0
2023-08-12,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2207.0,2244.0
2023-08-12,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2199.0,2225.0
2023-08-12,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2176.0,2185.0
2023-08-12,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2207.0,2238.0
2023-08-12,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2124.0,2156.0
2023-08-12,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2071.0
2023-08-12,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-12,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2044.0,2067.0
2023-08-12,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2077.0,2105.0
2023-08-12,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2162.0,2182.0
2023-08-12,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2271.0,2306.0
2023-08-12,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2077.0,2104.0
2023-08-12,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2107.0,2124.0
2023-08-12,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2103.0,2131.0
2023-08-12,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2148.0,2164.0
2023-08-12,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2131.0,2157.0
2023-08-12,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,2103,2131,2103.0,2131.0
2023-08-12,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2096.0,2122.0
2023-08-12,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2198.0,2215.0
2023-08-15,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2076.0,2090.0
2023-08-15,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2199.0,2230.0
2023-08-15,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2096.0,2124.0
2023-08-15,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2175.0,2193.0
2023-08-15,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2140.0,2156.0
2023-08-15,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2104.0,2131.0
2023-08-15,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2067.0
2023-08-15,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2202.0,2218.0
2023-08-15,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2146.0,2166.0
2023-08-15,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2131.0,2167.0
2023-08-15,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2108.0,2126.0
2023-08-15,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2064.0,2094.0
2023-08-15,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2031.0,2053.0
2023-08-15,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-15,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2086.0,2112.0
2023-08-16,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2199.0,2238.0
2023-08-16,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2094.0,2122.0
2023-08-16,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2102.0,2129.0
2023-08-16,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2198.0,2229.0
2023-08-16,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-16,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2066.0
2023-08-16,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2102.0,2132.0
2023-08-16,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-16,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-17,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2150.0,2174.0
2023-08-17,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2171.0,2187.0
2023-08-17,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2101.0,2130.0
2023-08-17,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2182.0,2210.0
2023-08-17,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2202.0,2237.0
2023-08-17,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2073.0,2088.0
2023-08-17,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2135.0,2153.0
2023-08-17,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2170.0,2178.0
2023-08-17,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2201.0,2241.0
2023-08-17,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2168.0,2188.0
2023-08-17,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2027.0,2048.0
2023-08-17,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2259.0,2294.0
2023-08-17,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2102.0,2133.0
2023-08-17,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2057.0,2088.0
2023-08-17,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2065.0
2023-08-17,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2198.0,2229.0
2023-08-17,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2116.0,2135.0
2023-08-17,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2135.0,2178.0
2023-08-17,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2084.0,2110.0
2023-08-17,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2093.0,2121.0
2023-08-18,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2169.0,2185.0
2023-08-18,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2091.0,2119.0
2023-08-18,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2182.0,2211.0
2023-08-18,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2204.0,2244.0
2023-08-18,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2203.0,2237.0
2023-08-18,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2208.0,2224.0
2023-08-18,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2155.0,2180.0
2023-08-18,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2101.0,2130.0
2023-08-18,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2139.0,2184.0
2023-08-18,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2170.0,2191.0
2023-08-18,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2121.0,2141.0
2023-08-18,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2071.0,2087.0
2023-08-18,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2054.0,2086.0
2023-08-18,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2084.0,2110.0
2023-08-19,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2259.0,2292.0
2023-08-19,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2096.0,2124.0
2023-08-19,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2205.0,2238.0
2023-08-19,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2089.0,2118.0
2023-08-19,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2086.0,2111.0
2023-08-19,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2026.0,2047.0
2023-08-19,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2134.0
2023-08-19,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2070.0,2086.0
2023-08-19,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2111.0,2140.0
2023-08-19,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2134.0,2152.0
2023-08-19,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2172.0,2193.0
2023-08-19,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2128.0,2148.0
2023-08-19,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2064.0,2089.0
2023-08-19,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2169.0,2178.0
2023-08-19,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2160.0,2187.0
2023-08-19,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2169.0,2184.0
2023-08-19,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2183.0,2212.0
2023-08-19,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2144.0,2192.0
2023-08-21,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2062.0,2085.0
2023-08-21,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2049.0,2081.0
2023-08-21,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2134.0
2023-08-21,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2068.0,2085.0
2023-08-21,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-21,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-21,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2112.0,2140.0
2023-08-21,Wheat,Sindh,80,Nawabshah,440,Nawabshah,2103,2131,2214.0,2256.0
2023-08-21,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2087.0,2116.0
2023-08-21,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2064.0
2023-08-21,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2102.0,2131.0
2023-08-22,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2060.0,2084.0
2023-08-22,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2091.0,2121.0
2023-08-22,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-22,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2059.0,2065.0
2023-08-22,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2103.0,2134.0
2023-08-22,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2048.0,2080.0
2023-08-22,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-22,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2114.0,2141.0
2023-08-22,Wheat,Punjab,43,Kasur,473,Bahawalpur,2103,2131,2059.0,2065.0
2023-08-23,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2048.0,2080.0
2023-08-23,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2086.0,2115.0
2023-08-23,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2090.0,2120.0
2023-08-23,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2192.0,2224.0
2023-08-23,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2188.0,2211.0
2023-08-23,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2176.0,2188.0
2023-08-23,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2203.0,2230.0
2023-08-23,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2173.0,2227.0
2023-08-23,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2037.0,2060.0
2023-08-23,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2059.0,2083.0
2023-08-23,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2270.0,2297.0
2023-08-23,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2226.0,2243.0
2023-08-23,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2114.0,2134.0
2023-08-24,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2118.0,2145.0
2023-08-24,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2059.0,2083.0
2023-08-24,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2085.0,2115.0
2023-08-24,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2089.0,2119.0
2023-08-24,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-24,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-24,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2059.0,2068.0
2023-08-24,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2103,2131,2220.0,2252.0
2023-08-24,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2023-08-24,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2067.0,2085.0
2023-08-24,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2042.0,2066.0
2023-08-24,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2049.0,2081.0
2023-08-24,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2023-08-25,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-25,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2088.0,2118.0
2023-08-25,Wheat,Punjab,97,Sargodha,548,Sargodha,2103,2131,2103.0,2131.0
2023-08-25,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-25,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2121.0,2148.0
2023-08-25,Wheat,Punjab,102,Sialkot,577,Sialkot,2103,2131,2103.0,2131.0
2023-08-25,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2068.0,2086.0
2023-08-25,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2023-08-26,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2208.0,2233.0
2023-08-26,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2106.0,2133.0
2023-08-26,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2053.0,2084.0
2023-08-26,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2055.0,2081.0
2023-08-26,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2053.0,2075.0
2023-08-26,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2060.0,2073.0
2023-08-26,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-26,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2124.0,2150.0
2023-08-26,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2087.0,2118.0
2023-08-26,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2069.0,2088.0
2023-08-26,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2102.0,2136.0
2023-08-26,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2203.0,2257.0
2023-08-26,Wheat,Punjab,94,Rawalpindi,517,Rawalpindi,2103,2131,2104.0,2133.0
2023-08-26,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2288.0,2309.0
2023-08-26,Wheat,Punjab,5,Bahawalnagar,404,Minchinabad,2103,2131,2103.0,2131.0
2023-08-26,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2124.0,2147.0
2023-08-26,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2085.0,2115.0
2023-08-26,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2231.0,2256.0
2023-08-26,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2247.0,2272.0
2023-08-26,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2058.0,2082.0
2023-08-26,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2224.0,2257.0
2023-08-28,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2056.0,2078.0
2023-08-28,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2059.0,2089.0
2023-08-28,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-28,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2184.0,2197.0
2023-08-28,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2129.0,2155.0
2023-08-28,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2085.0,2116.0
2023-08-28,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-28,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2059.0,2084.0
2023-08-28,Wheat,Punjab,38,Jhang,244,Jhang,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Punjab,43,Kasur,473,Pattoki,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Punjab,61,Layyah,100,Chowk Azam,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2085.0,2116.0
2023-08-29,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2086.0,2117.0
2023-08-29,Wheat,Punjab,6,Bahawalpur,31,Bahawalpur,2103,2131,2062.0,2086.0
2023-08-29,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2060.0,2085.0
2023-08-29,Wheat,Punjab,112,Toba Tek Singh,266,Kamalia,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Punjab,5,Bahawalnagar,165,Fort Abbas,2103,2131,2075.0,2094.0
2023-08-29,Wheat,Punjab,112,Toba Tek Singh,188,Gojra,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2062.0,2092.0
2023-08-29,Wheat,Punjab,38,Jhang,244,Jhang,2103,2131,2103.0,2131.0
2023-08-29,Wheat,Punjab,46,Khanewal,401,Mian Channu,2103,2131,2058.0,2079.0
2023-08-29,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2078.0,2109.0
2023-08-30,Wheat,Punjab,21,Dera Ghazi Khan,129,Dera Ghazi Khan,2103,2131,2102.0,2130.0
2023-08-30,Wheat,Punjab,61,Layyah,356,Layyah,2103,2131,2237.0,2258.0
2023-08-30,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2242.0,2272.0
2023-08-30,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2087.0,2119.0
2023-08-30,Wheat,Sindh,105,Sukkur,591,Sukkur,2103,2131,2133.0,2159.0
2023-08-30,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2191.0,2204.0
2023-08-30,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2086.0,2117.0
2023-08-30,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2061.0,2087.0
2023-08-30,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2268.0,2290.0
2023-08-30,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2087.0,2117.0
2023-08-30,Wheat,Punjab,93,Rajanpur,511,Rajanpur,2103,2131,2246.0,2292.0
2023-08-30,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2066.0,2095.0
2023-08-30,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2322.0,2337.0
2023-08-30,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2286.0,2307.0
2023-08-30,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2222.0,2234.0
2023-08-30,Wheat,Punjab,87,Pakpattan,19,Arifwala,2103,2131,2085.0,2127.0
2023-08-30,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2279.0,2301.0
